Price,Title,RAM,Hard Drive,Graphics Coprocessor,Number of USB 3.0 Ports,Brand,Series,Operating System,Processor Brand,Item model number,Graphics Card Ram Size,Manufacturer,Form Factor,Processor Type,Processor Speed,Memory Technology,Hard Disk Description,Graphics Chipset Brand,DisplaySizeInches,HorizontalPixels,VerticalPixels,WeightKg,Refurbished,base_color
557.1104,"Dell Newest Inspiron 15 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1035G1, 12GB RAM, 256GB PCIe NVMe M.2 SSD, SD Card Reader, Webcam, HDMI, WiFi, Windows 11 Home, Black",12 GB DDR4,256 GB SSD,Intel UHD Graphics,2,Dell,Inspiron,Windows 11,Intel,3511,12 GB,Dell,Laptop,Intel Core i5,1 GHz,other,SSD,Intel,15.6,1920,1080,1.6964340800000002,0,Black
71.7672,"Dell 11'' HD IPS Chromebook, Intel Celeron Processor Up to 2.40GHz, 4GB Ram, 16GB SSD, Super-Fast WiFi, Chrome OS, Dale Black (Renewed)",4 DDR4,16 GB SSD,Intel HD Graphics 400,2,Dell,"Dell 11"" Chromebook",Chrome OS,Intel,"DELL 11"" Chromebook",4 GB,Dell,Chromebook,Celeron,2.4 GHz,other,SSD,Intel,11.0,1366,768,1.87333496,1,Black
110.4184,"Lenovo 11.6"" 300e Chromebook Touchscreen LCD 2 in 1- MediaTek M8173C Quad-core 2.1GHz 4GB LPDDR3 32GB Flash Memory Chrome OS Model 81H00000US (Renewed)",4 GB LPDDR3,32 GB Emmc,PowerVR GX6250,1,Lenovo,Chromebook,Chrome OS,MediaTek,81H00000US,4 GB,Lenovo,Chromebook,Quad-core,2.1 GHz,other,,MediaTek,11.6,1366,768,1.360776,1,other
992.8,"2020 Apple MacBook Pro with Apple M1 Chip (13-inch, 8GB RAM, 256GB SSD Storage) Space Gray (Renewed)",8 GB DDR3,SSD,,0,Apple,MacBook Pro,Mac OS,Apple,Myda2ll/a,,,SSD,apple_m1,3.1 GHz,other,SSD,Other,13.3,2560,1600,1.360776,1,Gray
406.64,"Lenovo IdeaPad 1 Student Laptop, 15.6"" FHD Display, Intel Dual Core Processor, 8GB RAM, 128GB SSD + 128GB eMMC, Wi-Fi 6, Webcam, Bluetooth, 1 Year Office 365, Windows 11 Home, Grey",8 GB DDR4,128 GB SSD,Intel UHD Graphics,2,Lenovo,IdeaPad 1 15IJL7,Windows 11 Home,Intel,IdeaPad 1 15IJL7,1,Lenovo,Laptop,celeron,2.8 GHz,other,SSD,Intel,15.6,1920,1080,1.55128464,0,Grey
367.1864000000001,"Laptop Computer, Traditional Laptop Computer, 16GB DDR4 512GB SSD, Intel Celeron Quad-Core Processors, 15.6"" 1080P FHD Laptops, 38000mWh Battery, WiFi, Type-C, TF Card, Mini-HDMI",15.99 GB DDR4,512 GB SSD,Intel,2,Maypug,MYLT1505,11,Intel,MYLT1505,6,Intel,Laptop,Celeron,2.9 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.64653896,0,other
380.7864,"Laptop Computer, 15.6"" Laptop, 16GB RAM 512GB ROM, Intel Celeron Quad-Core Processors, 1920 x 1080 IPS FHD, 38000mWh Battery, WiFi, Bluetooth, Type-C, TF Card, Mini-HDMI",DDR4,512 GB SSD,Intel,0,ANMESC,ANLT1504,Windows 11 Home,Intel,Laptop,6,Intel,Laptop,Celeron,2.9 GHz,other,,Intel,15.6,1920,1080,1.64653896,0,other
322.32000000000005,"Dell Latitude 5400 Business Laptop with Backlit Keyboard, 14"" FHD(1920x 1080) Laptop, Intel Core i5-8365U up to 4.1GHz, 16GB DDR4 RAM, 512GB SSD, Wi-Fi, Webcam, Windows 10 Pro (Renewed)",DDR4,512 GB SSD,Intel,4,Dell,Dell Latitude 5400,Windows 10 Pro,Intel,Dell Latitude 5400,4,Dell,Laptop,Intel Core i5,4,ddr4,SSD,Intel,14.0,1920,1080,2.53557928,1,other
814.6400000000001,"HP 17 Laptop i5-1235U, 512 GB SSD, 16GB RAM, 17.3"" HD+ Touchscreen, Win 11 Home Plus, 3 Cell, Silver Color, 64 GB Tech Warehouse Flashdrive",16 DDR4,512 GB SSD,Intel HD Graphics 520,2,HP,HP 17T,Windows 11 Home,Intel,HP,512 GB,HP,Laptop,core_i5,3,other,SSD,Other,17.3,1600,900,2.381358,0,Silver
271.98640000000006,"Laptop Computer,8GB RAM 256GB SSD, Intel Celeron Processor, Laptop Computers with 1366 * 768 IPS Display,2.4/5G WiFi, Bluetooth, Type-C, TF Card, 2MP Webcam",LPDDR4,256 GB SSD,Intel,2,UGRIHACH,UG-CS-156,11,Intel,CS-156,2,Intel,Laptop,Celeron,2.4,other,SSD,Intel,15.6,1366,768,1.6510748800000001,0,other
883.9864000000001,"SGIN Laptops, Laptop 17 Inch, 4GB DDR4 128GB SSD Laptops Computer with Intel Core i3 Processor (up to 2.4 GHz), 60800mWh Long Battery, Webcam, Mini HDMI, USB3.2 * 2, Dual WiFi, Type-C, (Black)",4 GB DDR4,128 GB SSD,Integrated,0,SGIN,Laptop,11,Intel,M17S,2,Intel,Laptop,Intel Core i3,2.4 GHz,ddr4,SSD,Intel,17.3,1366,768,1.84611944,0,Black
466.4664,"Lenovo IdeaPad 1 – AMD Ryzen5-5500U – 15.6"" Full HD (1920x1080) – 8GB Memory – 512GB SSD Storage – Windows 11 - Cloud Grey – (2023 Model)",DDR4,SSD,Intel HD Graphics 400,1,Lenovo,"Ideapad 1 15"" - 82R400EMUS",Windows 11 Home,AMD,82R400EMUS,1,Lenovo,SSD,amd_ryzen_5_5500u,2.1 GHz,other,SSD,AMD,15.6,1920,1080,1.59664384,0,Grey
446.0392000000001,"Lenovo 2022 Newest Ideapad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 8GB DDR4 RAM, 256GB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",8 GB DDR4,256 GB SSD,Intel UHD Graphics,0,Lenovo,IdeaPad 3 81X800ENUS,Windows 11,Intel,Ideapad,8 GB,Lenovo,Laptop,Intel Core i3,3,ddr4,SSD,Intel,15.6,1366,768,1.84611944,0,other
503.5808,"Apple MacBook Air (13-inch Retina display, 1.6GHz dual-core Intel Core i5, 128GB) - Space Gray (Renewed)",8 GB,128 GB SSD,Intel UHD Graphics 620,0,Apple,MacBook Air,,Intel,MRE82LL/A,1,Intel,,dual-core,1.7 GHz,other,,Intel,13.3,2560,1600,1.1974828800000001,1,Gray
625.5864,"Early 2020 Apple MacBook Air with 1.1GHz Intel Core i3 (13-inch, 8GB RAM, 256GB SSD Storage) (QWERTY English) Space Gray (Renewed)",8 GB DDR3,256 GB SSD,Intel Iris Plus Graphics 645,0,Apple,MacBook Air,Mac OS X 10.0 Cheetah,Intel,MWTJ2LL/A,1,Intel,SSD,Intel Core i3,1.1 GHz,other,SSD,Intel,13.0,2560,1600,1.63746712,1,Gray
223.04,"HP Newest 14"" HD Laptop, Windows 11, Intel Celeron Dual-Core Processor Up to 2.60GHz, 4GB RAM, 64GB SSD, Webcam, Dale Pink(Renewed) (Dale Pink)",4 GB DDR4,64 GB SSD,Intel,1,HP,HP 14inch Laptop,Windows 11,Intel,"HP 14"" Laptop",4 GB,HP,Laptop,Celeron,2.6 GHz,other,SSD,Intel,14.0,1366,768,2.0184844,1,Pink
224.4,"HP Portable 13.8"" HD IPS Laptop, Intel Celeron N Processor Up to 2.78GHz, 4GB DDR4, 64GB SSD, HDMI, RJ45, Webcam, Bluetooth, Windows 11, Pastel Pink(Renewed)",4 DDR4,64 GB SSD,Intel,3,HP,"HP 13.8"" Laptop",Windows 11,Intel,"HP 13.8"" Laptop",8,HP,Laptop,Celeron,2.78 GHz,ddr4,SSD,Intel,13.8,1366,768,1.9958048000000002,1,Pink
542.64,"Lenovo Newest 15.6"" FHD Laptop, Intel Pentium N6000 Quad-core Processor, 16GB Memory, 1TB SSD Storage, Ethernet Port, HDMI, USB-C, WiFi & Bluetooth, Windows 11 Home, WOWPC USB Bundle",16 DDR4,1 TB SSD,Intel UHD Graphics,2,Lenovo,Laptop,Windows 11 Home,Intel,G2,6,Lenovo,Laptop,Pentium,3.3 GHz,other,SSD,Intel,15.6,1920,1080,1.7009699999999999,0,other
773.84,"Laptop Computer, 16GB DDR4 512GB SSD, Quad-Core Intel N95 Processor, Windows 11 Laptop, 15.6"" IPS 1080P PC, Metal Shell, WiFi, BT5.0, USB3.2, Type_C, Long Battery Life, 180° Open Angle",16 DDR4,512 GB SSD,Intel UHD Graphics Up to 1.2GHz,2,ACEMAGIC,AX15,Windows 11,Intel,AX15,16 GB,Intel,Laptop,Quad-Core,3.4 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.6964340800000002,0,other
694.6472,"Dell Inspiron 15 3000 Series 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1035G1, 32GB DDR4 RAM, 1TB PCIe SSD, SD Card Reader, Webcam, HDMI, Wi-Fi, Windows 11 Home, Black",32 GB DDR4,1 TB SSD,Intel Iris Xe Graphics,2,Dell,Inspiron,Windows 11 Home,Intel,3511,16 GB,Dell,Laptop,Intel Core i5,1 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.6964340800000002,0,Black
271.98640000000006,"Laptop, 15.6 Inch Windows 11 Intel Celeron N5095 Quad-Core Processor up to 2.9Ghz Laptop Computer, 8GB DDR4 256GB SSD Laptop Computer,2.4/5G WiFi, Bluetooth 4.2,Mini HDMI,2xUSB 3.0,Type-C",DDR4,256 GB SSD,Intel,2,URAO,LT1504,11,Intel,2024,6,Intel,Laptop,Celeron,2.4,ddr4,SSD,Intel,15.6,,,2.1636338399999997,0,other
883.864,"Dell Inspiron 16 5635 Laptop - AMD Ryzen 7-7730U, QHD 16 inch, 16GB LPDDR4x RAM, 1TB SSD, AMD Radeon Graphics, Windows 11 Home, 1 Year Premium Support - Platinum Silver",16 GB LPDDR4X,1 TB SSD,AMD Radeon Graphics,3,Dell,Dell Inspiron 16 5635 laptop,Windows 11,AMD,i5635-A005SLV-PUS,16 GB,Dell,Laptop,AMD Ryzen 7,4.5 GHz,other,SSD,AMD,16.0,2560,1600,1.9005504800000002,0,Platinum
569.84,"HP 17 Laptop, 17.3” HD+ Display, 11th Gen Intel Core i3-1125G4 Processor, 8GB RAM, 256GB SSD, Wi-Fi, HDMI, Webcam, Windows 11 Home, Silver",8 GB DDR4,256 GB SSD,Intel UHD Graphics,2,HP,TPN-I139_320M3AV,Windows 11 Home,Intel,TPN-I139_320M3AV,8 MB,HP,Laptop,Intel Core i3,3,other,SSD,Intel,17.3,1600,900,2.0865232,0,Silver
503.1864000000001,"Morostron 15.6"" Full Metal Laptop Intel Quad-Core Processor, 16GB LPDDR4 RAM 256GB SSD and 1080P FHD IPS, Windows 11 Laptop Computer with Backlit Keyboard and Finger Print Touch ID, AC WiFi,Gray",16 GB LPDDR4,256 GB SSD,Intel,0,Morostron,LeadBook T7 PRO,Windows 11,Intel,LeadBook T7 PRO,16 GB,Intel,Laptop,Quad-Core,,other,SSD,Intel,15.6,1920,1080,1.6782904,0,Gray
1767.9864000000002,"16 inch Laptop, 16GB DDR4 512GB SSD, Intel Quad-Core N95 Processor (up to 3.4Ghz) Windows 11 Pro, Laptop Computer with Metal Body Support 16:10 1080P, 2.4/5G WiFi, Bluetooth 4.2, Full-Function Type-C",LPDDR4,512 GB SSD,Intel HD Graphics 520,3,XKMURT,N16,Windows 11,Intel,Laptop,2,Intel,Laptop,Quad-Core,3,ddr4,SSD,Intel,16.0,1920,1200,1.9368378399999997,0,other
380.7864,"Laptop Computer, 15.6"" Laptop, 16GB RAM 512GB ROM, Intel Celeron Quad-Core Processors, Laptop Computers with 1080P FHD, 38000mWh Battery, WiFi, Bluetooth, Type-C, TF Card",16 GB DDR4,512 GB SSD,Intel HD Graphics 520,2,ANMESC,AN-X19,Windows 11 Home,Intel,Laptop,32 GB,Intel,Laptop,Celeron,2.9 GHz,other,,Intel,15.6,1920,1080,2.27703184,0,other
515.1,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",8 GB LPDDR4X,128 GB Emmc,Intel UHD Graphics,3,acer,CP314-1H-P1Q5,Chrome OS,Intel,NX.AY4AA.005,6,Acer,Chromebook,Pentium,3.3 GHz,other,eMMC,Intel,14.0,1366,768,1.55128464,0,Silver
471.29440000000005,Apple MacBook Pro 13.3in Retina Laptop Intel i5 Dual Core 2.6GHz 8GB 128GB SSD - MGX72LL/A (Renewed),8 GB DDR3,128 GB SSD,Intel,0,Apple,Macbook Pro,Mac OS,Intel,MGX72LL/A,8 GB,Intel,Laptop,core_i5_4278u,2.6 GHz,other,SSD,Intel,13.3,2560,1600,1.5694283199999999,1,other
474.64,"Dell Latitude 7490 Intel Core i7-8650U 16GB DDR4 RAM, 512GB SSD 14"" FHD Windows 10 Pro Laptop (Renewed)",16 GB DDR4,512 GB SSD,Intel UHD Graphics 620,1,Dell,Latitude 7490,Windows 10 Pro,Intel,Latitude 7490,,Dell,SSD,Intel Core i7,1.9 GHz,ddr4,SSD,Intel,14.0,1920,1080,1.4061352,1,other
271.98640000000006,"Laptop Computer, 15.6"" Laptops, Intel Celeron Quad-Core Processors, 8GB RAM 256GB ROM, 1366 * 768 IPS, Large Battery Capacity, WiFi, Bluetooth, Type-C, TF Card",,256 GB,Intel,0,ANMESC,Laptop,Windows 11,Intel,Laptop,6,Intel,Laptop,Celeron,,other,,Intel,15.6,1366,768,1.72818552,0,other
402.56,HP Elitebook 840 G5 Laptop Intel Core i7 1.80 GHz 16Gb Ram 512GB SSD Windows 10 Pro-64 (Renewed),16 GB DDR4,512 GB SSD,Intel,0,HP,HP EliteBook,Windows 10 Pro,Intel,Elitebook 840 G5,2 MB,HP,Laptop,Intel Core i7,1.8 GHz,other,SSD,Intel,14.0,1920,1080,1.360776,1,other
945.1864,"Acer Swift Go Intel Evo Thin & Light Premium Laptop 14"" 1920x1200 100% sRGB Touch Screen Display Intel Core i7-1355U Intel Iris Xe 16GB LPDDR5 512GB Gen 4 SSD SFG14-71T-72QV",16 GB LPDDR5,512 SSD,Intel Iris Xe Graphics,4,acer,Swift Go 14,Windows 11 Home,Intel,SFG14-71T-72QV,16 GB,Acer,Thin & Light,Intel Core i7,4,other,SSD,Intel,14.0,1920,1200,1.2519139199999998,0,other
1317.84,"Apple 2022 MacBook Pro M2 Chip (13-inch, 8GB RAM, 256GB SSD Storage) (QWERTY English) Space Gray (Renewed Premium)",,256 GB SSD,Apple M2 10-core GPU,0,Apple,MacBook Pro,macOs Ventura,Apple,MNEH3LL/A,,,SSD,,3.2 GHz,other,SSD,Other,13.3,2560,1600,2.73969568,1,Gray
883.9864000000001,"Dell Touchscreen 15.6"" Inspiron Business Laptop Computer, Windows 11 Pro Laptop 32GB RAM 1TB SSD, Intel Core i5 Quad-Core Processor, Full HD IPS Display, Media Card Reader, Black",32 DDR4,1 TB SSD,Intel UHD Graphics,2,Dell,dell inspiron,Windows 11 Pro,Intel,dell inspiron 15,6,Dell,Laptop,Intel Core i5,4.5 GHz,other,SSD,Intel,15.6,1920,1080,1.6556108,0,Black
196.7784,"IdeaPad 1 14 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Win 11 in S Mode, Cloud Grey",4 GB DDR4,64 GB Emmc,Intel UHD Graphics 600,2,Lenovo,Lenovo Ideapad 1i,Windows 11,Intel,82V6S00000,6 GB,Intel,Laptop,Celeron,1.1 GHz,other,,Intel,14.0,1366,768,1.40159928,0,Grey
760.2264,"Windows Laptop Computer, 32GB DDR4 RAM, 1TB M2 PCIe NVMe SSD, 1.7-3.4 GHz Intel N95 CPU, 15.6"" FHD 180° IPS LCD Screen, Backlight Keyboard, Fingerprint Reader, Mini HDMI, USB-A, Upgrade 9.5TB",32 GB DDR4,1 TB SSD,Intel UHD Graphics,2,Auusda,T152A,Windows 11,Intel,T152A,32 GB,Intel,Laptop,intel_mobile_cpu,1.7,ddr4,SSD,Intel,15.6,1920,1080,1.7962243199999999,0,other
1067.5864,"HP ProBook 450 G10 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 13th Gen i7-1355U Deca-core (10 Core) 1.70 GHz - 16 GB Total RAM - 512 GB SSD - Pike Silver Plastic",16 GB,512 GB SSD,Intel UHD Graphics,0,HP,ProBook 450 G10,Windows 11 Pro,Intel,822P5UT#ABA,6,HP,Notebook,Intel Core i7,1.7 GHz,other,SSD,Intel,15.6,1920,1080,1.7916884,0,Silver
879.9064000000001,"SAMSUNG 15.6"" Galaxy Book3 Business Laptop Computer/Windows 11 PRO/16GB - 512GB/ 13th Gen Intel® Core i5-1335U Processor, 2023 Model, NP754XFG-KB2US, Silver",,512 GB SSD,Intel Iris Xe Graphics,0,SAMSUNG,Galaxy Book3,Windows 11 Pro,Intel,NP754XFG-KB2US,6,SAMSUNG,Laptop,Core i5,1.3 GHz,other,,Intel,15.6,1920,1080,2.55825888,0,Silver
367.1864000000001,"Laptop Computer, Traditional Laptop Computer, 16GB DDR4 512GB SSD, Intel Celeron Quad-Core Processors, 15.6"" 1080P FHD Laptops, 38000mWh Battery, WiFi, Type-C, TF Card, Mini-HDMI",15.99 GB DDR4,512 GB SSD,Intel,2,Maypug,MYLT1505,11,Intel,MYLT1505,6,Intel,Laptop,Celeron,2.9 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.64653896,0,other
515.44,"LENOVO IdeaPad 15.6"" FHD Laptop, Intel Pentium Silver N6000 Processor, 20GB RAM, 1TB PCIe SSD, 720P HD Webcam, WiFi 5, 1 Year Office, Blue, Win 11, 32GB Hotface USB Card",20 GB DDR4,1 TB SSD,Intel HD Graphics,0,LENOVO,Lenovo IdeaPad,Windows 11,Intel,Lenovo IdeaPad,4 GB,LENOVO,Laptop,Pentium,5,other,SSD,Intel,15.6,1920,1080,1.474174,0,Silver
322.32000000000005,"Dell Latitude 5400 Business Laptop with Backlit Keyboard, 14"" FHD(1920x 1080) Laptop, Intel Core i5-8365U up to 4.1GHz, 16GB DDR4 RAM, 512GB SSD, Wi-Fi, Webcam, Windows 10 Pro (Renewed)",DDR4,512 GB SSD,Intel,4,Dell,Dell Latitude 5400,Windows 10 Pro,Intel,Dell Latitude 5400,4,Dell,Laptop,Intel Core i5,4,ddr4,SSD,Intel,14.0,1920,1080,2.53557928,1,other
814.6400000000001,"HP 17 Laptop i5-1235U, 512 GB SSD, 16GB RAM, 17.3"" HD+ Touchscreen, Win 11 Home Plus, 3 Cell, Silver Color, 64 GB Tech Warehouse Flashdrive",16 DDR4,512 GB SSD,Intel HD Graphics 520,2,HP,HP 17T,Windows 11 Home,Intel,HP,512 GB,HP,Laptop,core_i5,3,other,SSD,Other,17.3,1600,900,2.381358,0,Silver
746.2184000000001,"HP Essential 17.3"" HD+ Laptop Computer, 16GB DDR4 RAM, 1TB PCIe SSD, Quad-Core Intel Core i3-1125G4(> i5-1035G4), Numeric Keypad, Webcam, WiFi, HDMI, Type-C, Windows 11, Silver, w/CUE Accessories",16 GB DDR4,1 TB SSD,Intel UHD Graphics,1,HP,HP,Windows 11,Intel,HP,16 GB,HP,Laptop,Quad-Core,3,ddr4,SSD,Intel,17.3,1600,900,2.3586784,0,Silver
271.98640000000006,"Laptop Computer,8GB RAM 256GB SSD, Intel Celeron Processor, Laptop Computers with 1366 * 768 IPS Display,2.4/5G WiFi, Bluetooth, Type-C, TF Card, 2MP Webcam",LPDDR4,256 GB SSD,Intel,2,UGRIHACH,UG-CS-156,11,Intel,CS-156,2,Intel,Laptop,Celeron,2.4,other,SSD,Intel,15.6,1366,768,1.6510748800000001,0,other
335.92,"ASUS C424MA-AS48F Chromebook C424, 14.0"" 180 Degree FHD NanoEdge Display, Intel Dual Core Celeron Processor, 4GB LPDDR4 RAM, 128GB Storage, Silver Color, C424MA-AS48F",4 GB DDR4,128 GB SSD,Intel UHD Graphics 600,2,ASUS,Chromebook C425 Clamshell,Chrome OS,Intel,C424MA-AS48F,,ASUS,Chromebook,Celeron,2.8 GHz,other,,Intel,14.0,1920,1080,1.30180904,0,Silver
1562.028,"Apple 2022 13"" MacBook Air M2, 16GB RAM, 256GB Storage - Space Gray (Z15S000CT)",SO-DIMM,256 GB SSD,Intel HD Graphics 520,0,Apple,"2022 Apple MacBook Air M2, 16GB RAM, 256GB Storage - Space Gray (Z15S000CT)",macOS 12 Monterey,Apple,Z15S000CT,,,,,,other,,Other,13.6,2560,1600,2.25435224,0,Gray
360.3864,"Lenovo IdeaPad 1 15.6"" FHD Laptop Newest, Intel Pentium Silver N6000, 12GB RAM, 256GB PCIe SSD+128GB eMMC, 1 Year Microsoft Office 365, Webcam, Type-C, SD Card Reader, Wi-Fi 6, Windows 11",12 DDR4,256 GB SSD,Intel UHD Graphics,1,Lenovo,lenovo,Windows 11,Intel,Lenovo,12 GB,Lenovo,Laptop,Pentium,3.3 GHz,other,SSD,Intel,15.6,1920,1080,2.39950168,0,Silver
1752.0336000000002,"ASUS TUF Gaming A17 (2023) Gaming Laptop, 17.3” FHD 144Hz Display, GeForce RTX 4060, AMD Ryzen 7 7735HS, 16GB DDR5, 1TB PCIe 4.0 SSD, Wi-Fi 6, Windows 11, FA707NV-ES74",16 GB DDR5,1 TB SSD,NVIDIA GeForce RTX 4060,2,ASUS,TUF Gaming A17,Windows 11 Home,AMD,FA707NV-ES74,16 GB,ASUS,Gaming,AMD Ryzen 7,3,ddr5,SSD,AMD,17.3,1920,1080,4.6039588,0,other
387.6,"Mid 2017 Apple MacBook Air with 1.8GHz Intel Core i5 (13-inch, 8GB RAM, 256GB SSD) Silver (Renewed)",8 GB LPDDR3,256 GB SSD,Intel HD Graphics 6000,0,Apple,FBA_MQD42LL/A,Mac OS,Intel,MQD42LL/A-CR,1,Intel,SSD,Intel Core i5,1.8 GHz,other,SSD,Intel,13.3,2560,1600,1.2972731199999998,1,Silver
1263.44,"2021 Apple MacBook Pro with Apple M1 Max Chip (16-inch, 32GB RAM, 1TB SSD Storage) Space Gray (Renewed)",32 GB DDR3,1 TB SSD,Apple M1 Max,0,Apple,MacBook Pro,Mac OS,Apple,2021,,,SSD,,,other,SSD,Other,16.2,3456,2234,2.19538528,1,Gray
496.4,"HP 2023 Newest 14 Laptop for Productivity and Entertainment,14"" FHD Display, 16GB RAM, 1TB SSD, AMD Ryzen 3 Processor Upto 3.5GHz, Type-C, HDMI, Fast Charge, 10 Hrs Long Battery Life, Windows 11",16 GB DDR4,1 TB SSD,Intel UHD Graphics,1,HP,Notebook,Windows 11,AMD,Notebook,1 GB,HP,Laptop,Ryzen 3,3,other,SSD,AMD,14.0,1920,1080,1.4514944,0,other
271.98640000000006,"Laptop Computer, 15.6"" Laptops, 8GB RAM 256GB ROM, Intel Celeron Quad-Core Processors, 1366 * 768 IPS, Long Battery Life, Type-C, TF Card, Mini-HDMI",DDR4,256 GB SSD,Intel,2,Maypug,MYC-S156,Windows 11 Home,Intel,MYC-S156,8 GB,Intel,Laptop,Celeron,2.9 GHz,other,,Intel,15.6,1366,768,1.64653896,0,other
883.9864000000001,"Laptop with Backlit Keyboard, Gaming Laptop with AMD Ryzen 7 5700U Processor(8C/16T, Up to 4.3GHz), 16.1-inch FHD Display, 16GB RAM 512GB ROM Laptop Computer Support WiFi 6, 53Wh Battery",16 DDR4,512 GB M.2 2280 SSD,AMD Radeon RX Vega 8 1.90GHz,2,ACEMAGIC,AX16PRO,Windows 11,AMD,AX16PRO,16 GB,AMD,Laptop,AMD Ryzen 7,4,other,,AMD,16.1,1920,1080,1.6964340800000002,0,other
951.9864,"Lenovo ThinkPad E16 Business Laptop, 16"" WUXGA Display, AMD Ryzen 5 7530U (Beat i7-1165G7), 24GB RAM, 1TB PCIe SSD, Webcam, HDMI, RJ-45, Fingerprint Reader, Wi-Fi 6, Windows 11 Pro, Black",24 GB DDR4,1 TB SSD,AMD Radeon Graphics,0,Lenovo,21JT,Windows 11 Pro,AMD,21JT,24 GB,Lenovo,Laptop,Ryzen 5,5,other,SSD,AMD,16.0,1920,1200,1.80983208,0,Black
408.00000000000006,Lenovo 3i Chromebook Laptop - 15.6 Inch Full HD Laptop - 8GB Memory - 64GB Storage - Intel Celeron N4500 – 2023 Model,8 GB LPDDR4X,64 GB Emmc,Intel HD Graphics,3,Lenovo,IdeaPad 3,Chrome OS,Intel,82N4003CUS,6,Lenovo,Chromebook,Celeron,1.1 GHz,other,,Intel,15.6,1920,1080,2.4902200800000003,0,other
468.18,"LENOVO ThinkPad T480s Laptop, 14 IPS FHD (1920x1080) Matte Display, Intel Core i7-8650U 4.20 GHz, 24GB RAM, 512GB SSD, Fingerprint Reader, Supported Windows 10 Pro, Black Color, Renewed",24 GB SO-DIMM,512 GB SSD,i7-8650U,2,LENOVO,T480s,Windows 10 Pro,Intel,T480s,24 GB,LENOVO,Laptop,Intel Core i7,4,other,SSD,Intel,14.0,1920,1080,1.3154168,1,Black
883.9864000000001,"SGIN Laptops, Laptop 17 Inch, 4GB DDR4 128GB SSD Laptops Computer with Intel Core i3 Processor (up to 2.4 GHz), 60800mWh Long Battery, Webcam, Mini HDMI, USB3.2 * 2, Dual WiFi, Type-C, (Black)",4 GB DDR4,128 GB SSD,Integrated,0,SGIN,Laptop,11,Intel,M17S,2,Intel,Laptop,Intel Core i3,2.4 GHz,ddr4,SSD,Intel,17.3,1366,768,1.84611944,0,Black
503.1864000000001,"Morostron 15.6"" Full Metal Laptop Intel Quad-Core Processor, 16GB LPDDR4 RAM 256GB SSD and 1080P FHD IPS, Windows 11 Laptop Computer with Backlit Keyboard and Finger Print Touch ID, AC WiFi,Gray",16 GB LPDDR4,256 GB SSD,Intel,0,Morostron,LeadBook T7 PRO,Windows 11,Intel,LeadBook T7 PRO,16 GB,Intel,Laptop,Quad-Core,,other,SSD,Intel,15.6,1920,1080,1.6782904,0,Gray
597.0400000000001,"HP 15 15.6"" Business Laptop Computer[Windows 11 Pro], Intel 4-Core Pentium Processor, 16GB RAM, 512GB SSD, Numeric Pad, Long Battery Life, Wi-Fi, Bluetooth 4.2, Webcam, RJ45, HDMI, Black, w/Battery",16 GB DDR4,512 GB SSD,Intel UHD Graphics 605,0,HP,HP Laptop,Windows 11 Pro,Intel,HP Laptop,16 GB,HP,Laptop,Pentium,4,other,SSD,Intel,15.6,1366,768,1.7236496,0,Black
984.64,"2020 Apple MacBook Pro with 2.0GHz Intel Core i5 (13-inch, 16GB RAM, 512GB SSD Storage) - Space Gray (Renewed)",16 GB DDR4,512 GB SSD,"AMD FirePro W5130M,Intel Iris Plus Graphics",0,Apple,MacBook Pro,"macOS Catalina (version 10,15)",Intel,MWP42LL/A,2,Intel,SSD,Intel Core i5,2 GHz,other,SSD,Intel,13.3,2560,1600,1.4061352,1,Gray
623.5600000000001,"Apple 15in MacBook Pro, Retina, Touch Bar, 2.9GHz Intel Core i7 Quad Core, 16GB RAM, 512GB SSD, Space Gray, MPTT2LL/A (Renewed)",16 GB DDR3,512 GB SSD,AMD Radeon Pro 560,0,Apple,MacBook Pro,macOS 10.12 Sierra,Intel,FBA-MACBOOKPRO2017i72017-r,2,Intel,SSD,Intel Core i7,2.9 GHz,other,SSD,Intel,15.0,2560,1600,0.059817445,1,Gray
