Price,Title,Brand,Processor Brand,Memory Technology,Hard Disk Description,DisplaySizeInches,HorizontalPixels,VerticalPixels,WeightKg,Refurbished,base_color,RAM_in_GB,Graphics_Coprocessor_Brand,OS_Name,Graphics Storage (GB),Laptop_Type,ProcessorManufacturer,ProcessorSpeedGHz,PPI,Total_RAM_Storage,Price_USD,Price_Euro
526,"ASUS Intel VivoBook 15 X515EA-BQ312WS i3-1115G4/8GB/256GB SSD/15.6""FHD Vips/Yes/Win 11 Home/MS Office H&S/Silver",asus,Intel,other,SSD,15.6,1920.0,1080.0,2.65,0,Silver,8,Intel,Windows,8,Laptop,Intel I3,3.0,141.21199808219862,16,420.8,368.2
880,"HP Laptop 15, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel Iris Xe Graphics, FHD Camera w/Privacy Shutter (Win 11, MSO 2021, Silver, 1.59 kg), fd0011TU",hp,Intel,ddr4,SSD,39.6,1920.0,1080.0,1.6,0,Silver,16,Intel,Windows,8,Netbook,Intel I5,4.6,55.62896894147218,24,704.0,616.0
381,(Refurbished) Dell LATITUDE 5490 CORE Intel i5 8TH GEN/8GB/256GB SSD/WEBCAM/14'' TOUCH/Windows 10 Pro,dell,Intel,ddr4,SSD,14.0,1920.0,1080.0,3.0,1,Black,8,Intel,Windows,4,Laptop,Intel I5,1.7,157.3505121487356,12,304.8,266.7
463,"(Renewed) Dell Latitude 7490 Intel Core i7-8650U 14"" GHD Windows 10 Pro, Business Laptop (16GB RAM 5",dell,Intel,ddr4,SSD,14.0,1366.0,768.0,2.63,1,Black,16,Intel,Windows,16,Laptop,Intel I7,1.9,111.93520355955212,32,370.40000000000003,324.09999999999997
735,"Dell 15 Laptop, 12th Gen Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD Display, Win 11 + MSO'21, 15 Month McAfee Antivirus, Black, Spill-Resistant Keyboard, Thin & Light- 1.66kg",dell,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.66,0,Black,8,Intel,Windows,6,Laptop,Intel I5,4.4,141.21199808219862,14,588.0,514.5
637,"Dell Vostro 3530 Laptop, Intel Core i3-1305U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD WVA AG 120Hz 250 nits, Win 11 + MSO'21, 15 Months McAfee, Black, 1.66kg",dell,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.66,0,Black,8,Intel,Windows,6,Laptop,Intel I3,4.5,141.21199808219862,14,509.6,445.9
752,"Dell 15 Laptop, Intel Core i5-1135G7 Processor/ 8GB DDR4/ 512GB SSD/ 15.6"" (39.62cm) FHD/Mobile Connect/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Carbon Black/Thin & Light-1.69kg",dell,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.69,0,Carbon,16,Intel,Windows,2,Laptop,Intel I5,2.4,141.21199808219862,18,601.6,526.4
429,Asus Laptop E410Ka-Ek103Ws Intel Pqc-N6000//8G/256 Pcie Ssd/Star Black/14 Inches Fhd/1Y International Warranty + Mcafee/Windows 11 + Office H&S/Numberpad/,asus,Intel,ddr4,SSD,14.0,1920.0,1080.0,2.18,0,Black,8,Intel,Windows,256,Laptop,Other,2.2,157.3505121487356,264,343.20000000000005,300.29999999999995
1184,"Lenovo ThinkPad E15 Gen 2 Intel Core i5-1135G7 15.6-inch FHD Anti-Glare (8GB/512GB SSD/Windows 10 Pro/Integrated Intel Iris Xe Graphics/Black/1.7Kg), 20TDS0GK00",lenovo,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.7,0,Black,8,Intel,Windows,2,Laptop,Intel I5,4.2,141.21199808219862,10,947.2,828.8
1129,"HP Probook 635 Aero G8 Notebook Pc, AMD Ryzen 5 13.3 Inches Fhd, IPS, Anti-Glare Display (8Gb Ram/512Gb Ssd/Windows 10/Pike Silver Aluminium/0.99 Kg) - 4Q1T0Pa",hp,AMD,ddr4,SSD,13.3,1920.0,1080.0,0.99,0,Silver,8,AMD,Windows,6,Laptop,AMD RYZEN 5,4.2,165.6321180513006,14,903.2,790.3
638,ASUS 15-K513EA-BN333TS Intel Core i3-1115G4 15.6 inches FHD VivoBook (8GB RAM/ 256GB SSD/Windows 10 Home + McAfee/Ms Office H&S 2019/ FP Reader/Backlit Keyboard/ 1.75 kg/Transparent Silver),asus,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.75,0,Silver,8,Intel,Windows,6,Laptop,Intel I3,3.0,141.21199808219862,14,510.40000000000003,446.59999999999997
992,"MSI GF63 Intel Core i7 10th Gen 15.6 inches Thin Gaming Laptop (8GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Max Q/60 Hz) GF63 Thin 10SCXR-1617-IN (Black, 1.86 KG)",msi,Intel,ddr4,HDD,39.62,1920.0,1080.0,2.0,0,Black,4,NVIDIA,Windows,4,Portable,Intel I7,2.6,55.60088768506559,8,793.6,694.4
672,"ASUS AMD Ryzen 5 Hexa Core 15.6 inches Thin and Light Laptop (8GB/512 GB SSD/Windows 10 Home) M515UA-EJ512TS (TRANSPARENT SILVER, 1.80 Kg, with MS Office)",asus,AMD,other,SSD,15.6,1920.0,1080.0,1.8,0,Gray,8,AMD,Windows,6,Laptop,AMD RYZEN 5,5.0,141.21199808219862,14,537.6,470.4
419,"(Renewed) HP Intel 6th Gen Core i5-6267U 14.5-Inch (36.83 cms) HD (1366 X 768) MP Laptop (8 GB/1TB HDD/Windows 10 Pro/MS Office 2019 /Intel/Silver/2.20 Kg), 840 G3",hp,Intel,other,HDD,14.5,1366.0,768.0,2.2,1,Silver,8,Intel,Windows,4,Laptop,Intel I5,2.4,108.07536895405032,12,335.20000000000005,293.29999999999995
911,"(Renewed) HP 14-dv0054TU Intel 11th Gen Core i5 Family 14-Inch (35.56 cms) 1920 x 1080 Thin and Light Laptop (512 GB/512 GB SSD/Windows 10 Home/MS Office/Silver/1.41 Kg), 14-dv0054TU",hp,Intel,ddr4,SSD,14.0,1920.0,1080.0,2.2,1,Silver,512,Intel,Windows,512,Laptop,Intel I5,4.2,157.3505121487356,1024,728.8000000000001,637.6999999999999
960,"Acer Swift 3 SF313-52 10th Gen Intel Core i5-1035G4 Processor 13.5 inches 2256 X 1504, LCD, LED Laptop (8GB/512GB SSD/Windows 10 Home 64Bit/Integrated Graphics, Silver, 1.19 kg)",acer,Intel,other,SSD,13.5,2256.0,1504.0,1.19,0,Silver,8,Intel,Windows,1,Laptop,Intel I5,3.7,200.84255993695703,9,768.0,672.0
528,"ASUS VivoBook Ultra K14 Intel Core i3-10110U 10th Gen 14-inch FHD Thin and Light Laptop (4GB RAM/512GB NVMe SSD/Windows 10/Integrated Graphics/Transparent Silver/1.40 kg), K413FA-EK819T",asus,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.4,0,Transparent,4,Intel,Windows,1,Laptop,Intel I3,3.0,157.3505121487356,5,422.40000000000003,369.59999999999997
2912,Microsoft Surface Laptop Studio - 14.4 Inches Touchscreen - Intel ® Core I5-16Gb Memory - 256Gb Ssd - Platinum Windows 11 (Thr-00022),microsoft,Intel,other,SSD,12.3,2736.0,1824.0,1.74,0,Platinum,4,NVIDIA,Windows,4,Laptop,Other,3.1,267.3384360344031,8,2329.6,2038.3999999999999
950,"Lenovo IdeaPad Slim 3 Intel Core i5-13420H 15.6"" (39.6cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Yr Warranty + ADP/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN",lenovo,Intel,other,SSD,15.6,1920.0,1080.0,1.62,0,Grey,16,Intel,Windows,6,Portable,Intel I5,2.1,141.21199808219862,22,760.0,665.0
480,"ZEBRONICS Laptop PRO Series Y NBC 2S, Intel Core 11th Gen i5 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim | 38.5 Wh Large Battery | Windows 11 | Silver | 1.65 Kg)",zebronics,Intel,other,SSD,15.6,1920.0,1080.0,1.8,0,Silver,16,Intel,Windows,6,Laptop,Intel I5,2.2,141.21199808219862,22,384.0,336.0
560,"ZEBRONICS Laptop PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim |38.5 Wh Large Battery |Windows 11 |Midnight Blue |1.76 Kg)",zebronics,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.76,0,Blue,16,Intel,Windows,2,Laptop,Intel I5,4.4,141.21199808219862,18,448.0,392.0
1491,"Lenovo Thinkpad P16s 12th Gen Intel Core i7 16""(40.64 cm) WUXGA IPS 300nits Thin and Light Workstation (16GB/1TB SSD/Windows 11 Pro/Backlit/Black/3Y Premier Support/1.8Kg), 21BTS0DG00",lenovo,Intel,ddr4,SSD,16.0,1920.0,1080.0,1.8,0,Black,16,Intel,Windows,1,Laptop,Intel I7,2.1,137.68169813014364,17,1192.8,1043.7
848,"(Refurbished) Dell Precision 7520 Intel Core i7 - 6820HQ Quad Core Processor 6th Gen, 64 GB Ram & 512 GB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M2200 (4GB Graphic Card) Laptop",dell,Intel,ddr4,SSD,15.6,1920.0,1080.0,43.5,1,other,64,Intel,Windows,4,Laptop,Intel I7,2.7,141.21199808219862,68,678.4000000000001,593.5999999999999
1056,"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 6600H 15.6"" (39.62cm) FHD IPS 120Hz Gaming Laptop (8GB/512GB SSD/Win11/Office/NVIDIA RTX 3050 4GB/RGB Keyboard/Onyx Grey/2.32Kg), 82SB00V2IN + M200 Gaming Mouse",lenovo,AMD,other,SSD,15.6,1920.0,1080.0,2.32,0,Grey,8,AMD,Other,4,Laptop,AMD RYZEN 5,3.0,141.21199808219862,12,844.8000000000001,739.1999999999999
298,"(Refurbished) FUTOPIA Ultimus Neo Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) Thin and Light Laptop (14.1 inch, Space Grey)",futopia,Intel,ddr4,SSD,14.1,1920.0,1080.0,1.3,1,Grey,8,Other,Windows,8,Laptop,Intel I3,3.4,156.23455106966654,16,238.4,208.6
425,"(Refurbished) Lenovo Thinkpad Laptop T560 Intel Core i5 - 6200u Processor 16 GB Ram & 512 GB SSD, 15.6 inches Numeric Keypad Notebook Computer",lenovo,Intel,other,SSD,15.6,1366.0,768.0,2.1,1,Black,16,Intel,Windows,16,Laptop,Intel I5,2.4,100.45466986113652,32,340.0,297.5
1456,"HP Envy x360, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm) FHD,Creator Laptop,16GB LPDDR5, 512GB SSD, Intel Iris Xe Graphics, 5MP IR Camera, B&O, Pen (Win 11,MSO, Black, 2.14 kg), 15-fe0027TU",hp,Intel,other,SSD,39.6,1920.0,1080.0,2.14,0,Black,16,Intel,Windows,6,Portable,Intel I5,4.6,55.62896894147218,22,1164.8,1019.1999999999999
1428,"(Refurbished) ASUS Vivobook S 15 OLED (2023), Intel Core EVO i9-13900H 13th Gen, 15.6"" (39.62 cm) 2.8K 120Hz OLED, Thin & Light Laptop (16GB/1TB SSD/Iris Xe/Win 11/Office 2021/75WHr/Silver/1.7 kg) S5504VA-MA953WS",asus,Intel,other,SSD,15.6,2880.0,1800.0,1.7,1,Silver,8,Intel,Windows,6,Laptop,Intel I9,5.4,217.70725689361396,14,1142.4,999.5999999999999
368,(Refurbished) Lenovo Thinkpad T480 (Core i5 8th Gen/ 8GB Ram/ 512GB SSD/ Webcam/ 14''/ Win-10 Pro),lenovo,Intel,ddr4,SSD,14.0,1920.0,1080.0,2.74,1,Black,8,Other,Windows,6,Laptop,Intel I5,1.7,157.3505121487356,14,294.40000000000003,257.59999999999997
1360,"(Refurbished) MSI Sword 15 A12VF, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4060, 8GB GDDR6/White/2.25Kg), A12VF-401IN",msi,Intel,ddr5,SSD,40.0,1920.0,1080.0,2.25,1,White,16,NVIDIA,Windows,8,Laptop,Intel I7,4.7,55.072679252057455,24,1088.0,951.9999999999999
571,"(Refurbished) Acer One 14 Intel Core i5 1135G7 (8GB RAM/512GB SSD/Windows 11 Home/MS Office Home and Student) Thin & Light Laptop Z8-415 with 35.56 cm (14.0 "") Full HD Display (Silver)",acer,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.5,1,Silver,8,Intel,Windows,6,Laptop,Intel I5,2.4,157.3505121487356,14,456.8,399.7
1264,"MSI Bravo 15 Gaming Laptop, AMD Ryzen 5 7535HS, 40CM FHD 144Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 3050, GDDR6 6GB/Black/2.25Kg), C7UDXK-093IN",msi,AMD,ddr5,SSD,40.0,1920.0,1080.0,2.25,0,Black,16,NVIDIA,Windows,6,Laptop,AMD RYZEN 5,4.55,55.072679252057455,22,1011.2,884.8
1552,"MSI Bravo 17 Gaming Laptop,AMD Ryzen 7 7735HS, 43CM FHD 144Hz Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 4060, GDDR6 8GB/Black/2.7Kg), C7VFK-034IN",msi,AMD,ddr5,SSD,43.0,1920.0,1080.0,2.7,0,Black,16,NVIDIA,Windows,8,Laptop,AMD RYZEN 7,4.75,51.2303993042395,24,1241.6000000000001,1086.3999999999999
381,(Refurbished) Dell LATITUDE 5490 CORE Intel i5 8TH GEN/8GB/256GB SSD/WEBCAM/14'' TOUCH/Windows 10 Pro,dell,Intel,ddr4,SSD,14.0,1920.0,1080.0,3.0,1,Black,8,Intel,Windows,4,Laptop,Intel I5,1.7,157.3505121487356,12,304.8,266.7
463,"(Renewed) Dell Latitude 7490 Intel Core i7-8650U 14"" GHD Windows 10 Pro, Business Laptop (16GB RAM 5",dell,Intel,ddr4,SSD,14.0,1366.0,768.0,2.63,1,Black,16,Intel,Windows,16,Laptop,Intel I7,1.9,111.93520355955212,32,370.40000000000003,324.09999999999997
952,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Arctic Grey/1.65Kg), 82H803B6IN",lenovo,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.65,0,Grey,16,Intel,Windows,6,Laptop,Intel I7,4.7,141.21199808219862,22,761.6,666.4
768,"Dell 14, Intel 12th Gen Core i5-1235U Processor Laptop/8GB/512GB SSD/14.0"" (35.56cm) FHD Display/Intel UHD Graphics/Spill-Resistant Keyboard/Win 11 + MSO'21/Black/15 Month McAfee, Thin & Light-1.48kg",dell,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.48,0,Black,8,Intel,Windows,2,Laptop,Intel I5,3.3,157.3505121487356,10,614.4000000000001,537.5999999999999
480,"ZEBRONICS Laptop PRO Series Y NBC 2S, Intel Core 11th Gen i5 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim | 38.5 Wh Large Battery | Windows 11 | Silver | 1.65 Kg)",zebronics,Intel,other,SSD,15.6,1920.0,1080.0,1.8,0,Silver,16,Intel,Windows,6,Laptop,Intel I5,2.2,141.21199808219862,22,384.0,336.0
656,"ZEBRONICS Laptop PRO Series Z NBC 5S, Intel Core 12th Gen i7 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim | 38.5 Wh Large Battery| Windows 11 | Space Grey | 1.76 Kg)",zebronics,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.76,0,Grey,16,Intel,Windows,6,Laptop,Intel I7,4.7,141.21199808219862,22,524.8000000000001,459.2
1552,"MSI Bravo 17 Gaming Laptop,AMD Ryzen 7 7735HS, 43CM FHD 144Hz Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 4060, GDDR6 8GB/Black/2.7Kg), C7VFK-034IN",msi,AMD,ddr5,SSD,43.0,1920.0,1080.0,2.7,0,Black,16,NVIDIA,Windows,8,Laptop,AMD RYZEN 7,4.75,51.2303993042395,24,1241.6000000000001,1086.3999999999999
2336,"Dell G15-5530 Gaming Laptop, Intel Core i7-13650HX Processor/16GB/512GB SSD/NVIDIA RTX 4060, 8GB GDDR6/15.6"" (39.62cm) FHD 165Hz, 3ms, sRGB-100%/Win 11+MSO'21+McAfee 15 Month/Dark Shadow Gray/2.65kg",dell,Intel,ddr5,SSD,15.6,1920.0,1080.0,2.65,0,Gray,16,Intel,Windows,8,Laptop,Intel I7,3.6,141.21199808219862,24,1868.8000000000002,1635.1999999999998
416,"(Refurbished) Infinix INBook X1 Neo Series Celeron Quad Core - (8 GB/256 GB SSD/Windows 11 Home) XL22 Thin and Light Laptop (14 inch, Starfall Grey, 1.24 kg)",infinix,Intel,other,SSD,14.0,1920.0,1080.0,1.2,1,Grey,8,Intel,Windows,3,Laptop,Other,1.1,157.3505121487356,11,332.8,291.2
1529,"GIGABYTE G5 ME-51IN213SH with 15.6"" FHD 144Hz, Intel 12th Gen i5-12500H,Nvidia RTX 3050Ti 4G Gaming Laptop (16GB DDR4 Memory/Windows 11 Home 64bit / Gen4 512 GB SSD Black)",gigabyte,Intel,ddr4,SSD,15.6,1920.0,1080.0,3.11,0,Black,16,Intel,Windows,4,Laptop,Intel I5,4.5,141.21199808219862,20,1223.2,1070.3
1600,"Lenovo ThinkPad E14 AMD Ryzen 7 5700U 14.0"" (35.56cm) FHD 250 nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/Backlit Keyboard/Black/1.69 Kg), 20Y700B5IG",lenovo,AMD,other,SSD,14.0,1920.0,1080.0,1.69,0,Black,16,AMD,Windows,1,Laptop,AMD RYZEN 7,1.8,157.3505121487356,17,1280.0,1120.0
712,"HP 14s, AMD Ryzen 5-5500U 14 inches FHD, IPS, Micro-Edge Display Laptop & Z3700 Wireless Mouse (Modern Gold)",hp,AMD,ddr4,SSD,14.0,1920.0,1080.0,1.7,0,Silver,8,AMD,Windows,6,Laptop,AMD RYZEN 5,5.0,157.3505121487356,14,569.6,498.4
816,"Acer Aspire 7 Gaming 12th Gen Intel Core i5-(12 cores) (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-5G/ Gaming Laptop (15.6 inch, Charcoal Black, 2.1 Kg",acer,Intel,ddr4,SSD,15.6,1920.0,1080.0,2.1,0,Black,16,NVIDIA,Windows,4,Laptop,Intel I5,3.3,141.21199808219862,20,652.8000000000001,571.1999999999999
2448,"ASUS ROG Zephyrus G14 (2022), 14"" (35.56 cm) QHD+ 16:10 120Hz/3ms, AMD Ryzen 7 6800HS, 8GB Radeon RX 6700S, Gaming Laptop (16GB/1TB SSD/Windows 11/Office/White/Anime Matrix/1.72 Kg), GA402RJ-L8181WS",asus,AMD,other,SSD,35.56,2560.0,1600.0,1.72,0,White,16,AMD,Windows,8,Gaming,AMD RYZEN 7,4.7,84.89521828622365,24,1958.4,1713.6
911,"HP Victus AMD Ryzen 5-5600H 15.6 inch(39.6 cm) FHD Gaming Laptop (8GB RAM/512GB SSD/RTX 3050Ti 4GB Graphics/144Hz/9ms Response Time/Win 11/MSO/Backlit KB/B&O Audio/Xbox Pass(30 Day)),15-fb0051AX",hp,AMD,ddr4,SSD,39.6,1928.0,1080.0,2.37,0,Silver,8,AMD,Windows,4,Netbook,AMD RYZEN 5,4.2,55.80513269785277,12,728.8000000000001,637.6999999999999
264,(Refurbished) DELL LATITUDE E5470 (CORE I5 6TH GEN/8GB/256GB SSD/WEBCAM/14'' NO TOUCH/Win Pro),dell,Intel,ddr4,SSD,14.0,1366.0,768.0,3.0,1,Black,8,Other,Windows,6,Laptop,Intel I5,3.4,111.93520355955212,14,211.20000000000002,184.79999999999998
714,(Refurbished) HP Pavilion x360 11th Gen Intel Core i3 14 inch(35.6 cm) FHD Multitouch 2-in-1 Laptop(8GB,hp,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.52,1,Silver,8,Intel,Windows,6,Portable,Intel I3,2.0,157.3505121487356,14,571.2,499.79999999999995
416,"AVITA PURA E NS14A6 Thin & Light 14 (35.56cm) Laptop (Intel Core - i3 10110U/4 GB/256GB SSD/Windows 10 Home/Intel UHD Graphics) 1.334 kg Space Grey,NS14A6INT441N-SGD",avita,Intel,ddr4,SSD,14.0,1366.0,768.0,1.34,0,Grey,4,Intel,Windows,4,Laptop,Intel I3,4.1,111.93520355955212,8,332.8,291.2
752,"Dell 15 Laptop, Intel Core i5-1135G7 Processor/ 8GB DDR4/ 512GB SSD/ 15.6"" (39.62cm) FHD/Mobile Connect/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Carbon Black/Thin & Light-1.69kg",dell,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.69,0,Carbon,16,Intel,Windows,2,Laptop,Intel I5,2.4,141.21199808219862,18,601.6,526.4
950,"Lenovo IdeaPad Slim 3 Intel Core i5-13420H 15.6"" (39.6cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Yr Warranty + ADP/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN",lenovo,Intel,other,SSD,15.6,1920.0,1080.0,1.62,0,Grey,16,Intel,Windows,6,Portable,Intel I5,2.1,141.21199808219862,22,760.0,665.0
937,"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5-1235U 15.6"" (39.62cm) FHD IPS Anti-Glare (16GB/512GB SDD/Windows 11/Office 2021/Backlit/1Yr Warranty/3months Game Pass/Storm Grey/1.85Kg), 82SF008YIN",lenovo,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.85,0,Grey,16,Intel,Windows,16,Laptop,Intel I5,1.3,141.21199808219862,32,749.6,655.9
575,(Refurbished) Hp Intel 6th Gen Core i7 14-inch (35.6 Cms) 1366 X 768 Laptop (32GB RAM/ 2 TB HD/ 128SSD /,hp,Intel,ddr4,SSD,12.5,1366.0,768.0,1.5,1,Silver,32,Intel,Windows,6,Laptop,Intel I7,2.5,125.36742798669836,38,460.0,402.5
502,(Renewed) HP 840g3 Elitebook Ultra Light 1.5 KG(6th Gen Intel Core i5-6300U /16 GB/1 TB SSD/Windows 10 Pro/Silver /14 Inch Screen),hp,Intel,other,SSD,14.0,1920.0,1080.0,1.5,1,Silver,16,Intel,Windows,1,Laptop,Intel I5,2.4,157.3505121487356,17,401.6,351.4
585,(Refurbished) Lenovo IdeaPad Slim 3 (2021) | Intel Core i5 11th Gen |14 inches FHD IPS |Thin & Light Lap,lenovo,Intel,ddr4,SSD,14.0,1929.0,1080.0,1.41,1,other,8,Intel,Windows,6,Laptop,Intel I5,2.4,157.91112522361354,14,468.0,409.5
1328,"Lenovo ThinkPad E15 (2021) Intel Core i5 11th Gen 39.62 cm (15.6"") FHD Thin and Light Laptop (16GB RAM/1TB SSD/Windows 10/MS Office/Fingerprint Reader/Black/Aluminium Surface/ 1.7 kg), 20TDS0G000",lenovo,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.7,0,Black,16,Intel,Windows,6,Laptop,Intel I5,2.4,141.21199808219862,22,1062.4,929.5999999999999
488,"IN-VIRAAT-Vaio-Appario E15 NE15V2IN007P 15.6 inches Laptop (AMD R5-3500U/8GB/512GB SSD/FHD Display/Windows 10 Home/Radeon ¢ Vega 8 Graphics/MS Office 365), Sliver, 1.59kg",in-viraat-vaio-appario,AMD,ddr4,SSD,15.6,1920.0,1080.0,1.59,0,Silver,512,AMD,Windows,6,Laptop,AMD RYZEN 5,3.7,141.21199808219862,518,390.40000000000003,341.59999999999997
1149,"Dell G15-5520 Gaming Laptop, Intel i5-12500H/8GB DDR5/512GB SSD/Win 11 + MSO'21/NVIDIA RTX 3050 (4GB GDDR6)/15.6"" FHD WVA AG 120Hz. + AW320M (Black) USB Wired Gaming Mouse",dell,Intel,ddr5,SSD,15.6,1920.0,1080.0,2.81,0,Black,16,NVIDIA,Windows,4,Laptop,Other,3.0,141.21199808219862,20,919.2,804.3
4784,"Lenovo Legion Pro 7 Intel Core i9-13900HX 16"" (40.64cm) WQXGA-IPS 240Hz 500Nits Gaming Laptop (32GB/1TB SSD/Win 11/Office 2021/NVIDIA RTX 4080 12GB/Alexa/3 Month Game Pass/Onyx Grey/2.8Kg), 82WQ007TIN",lenovo,Intel,ddr5,SSD,16.0,2560.0,1600.0,2.8,0,Grey,16,NVIDIA,Windows,12,Gaming,Intel I9,2.2,188.67962264113208,28,3827.2000000000003,3348.7999999999997
970,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Year Warranty/Arctic Grey/1.65Kg), 82H803LNIN + 15.6"" Red Executive Backpack",lenovo,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.65,0,Grey,16,Intel,Windows,6,Laptop,Intel I7,3.0,141.21199808219862,22,776.0,679.0
1547,"HP ZBook Firefly 14 G9 i5 12th Gen-1235U |16 GB DDR5 RAM | 512 GB SSD | 14"" WUXGA | 5MP HD IR cam | Windows 11 Pro | FPR | I Wi-Fi 6E, BT 5.3 | 3 Years Wtty with 1st Yr ADP | 6V2W1PA",hp,Intel,ddr5,SSD,14.0,1920.0,1200.0,2.5,0,Silver,16,Intel,Windows,16,Laptop,Intel I5,4.4,161.72539083525606,32,1237.6000000000001,1082.8999999999999
936,"(Renewed) IdeaPad Flex 5 Intel Core i5-1235U 14-inch(35.56cm) WUXGA IPS 2-in-1 Laptop (8GB/512GB SSD/Win 11/Office 2021/Backlit KB/Fingerprint/FHD Camera/Alexa/Storm Grey/1.5Kg),82R70068IN",lenovo,Intel,other,SSD,14.0,1920.0,1200.0,1.5,1,Grey,8,Intel,Windows,2,Portable,Intel I5,4.4,161.72539083525606,10,748.8000000000001,655.1999999999999
3536,"Dell Alienware m16 R1 Gaming Laptop, Intel i7-13700HX/16GB DDR5/1TB SSD/NVIDIA RTX 4060, 8 GB GDDR6/16 (40.64cm) QHD+ 165Hz Comfortview Plus/AlienFX RGB KB/Win 11 + MSO'21/Metallic Moon/3.25kg",dell,Intel,ddr5,SSD,16.0,2560.0,1440.0,3.25,0,other,16,Intel,Windows,8,Laptop,Intel I7,5.0,183.5755975068582,24,2828.8,2475.2
2024,HP ZBook Firefly 12th Gen Intel Core i5-1235U 40.6 cm (16 Inch) WUXGA Creator Laptop/IPS/Anti-Glare Display/16GB RAM/ 1TB SSD/NVIDIA T550 (4GB GDDR6)/Win 11 /B&O/Backlit KB/FPR/G9 Workstation PC,hp,Intel,ddr5,SSD,40.6,1920.0,1200.0,1.8,0,Silver,16,NVIDIA,Windows,16,Netbook,Intel I5,4.4,55.767376150088296,32,1619.2,1416.8
952,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Arctic Grey/1.65Kg), 82H803B6IN",lenovo,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.65,0,Grey,16,Intel,Windows,6,Laptop,Intel I7,4.7,141.21199808219862,22,761.6,666.4
