Price,Title,Brand,Processor Brand,Memory Technology,Hard Disk Description,DisplaySizeInches,HorizontalPixels,VerticalPixels,WeightKg,Refurbished,base_color,RAM_in_GB,Graphics_Coprocessor_Brand,OS_Name,Graphics Storage (GB),Laptop_Type,ProcessorManufacturer,ProcessorSpeedGHz,PPI
272,"Laptop, 15.6 Inch Windows 11 Intel Celeron N5095 Quad-Core Processor up to 2.9Ghz Laptop Computer, 8GB DDR4 256GB SSD Laptop Computer,2.4/5G WiFi, Bluetooth 4.2,Mini HDMI,2xUSB 3.0,Type-C",urao,Intel,ddr4,SSD,15.6,1920.0,1080.0,2.16363384,0,other,16,Intel,Other,6,Laptop,Other,2.4,141.21199808219862
884,"Dell Inspiron 16 5635 Laptop - AMD Ryzen 7-7730U, QHD 16 inch, 16GB LPDDR4x RAM, 1TB SSD, AMD Radeon Graphics, Windows 11 Home, 1 Year Premium Support - Platinum Silver",dell,AMD,other,SSD,16.0,2560.0,1600.0,1.90055048,0,Platinum,16,AMD,Windows,16,Laptop,AMD RYZEN 7,4.5,188.67962264113208
570,"HP 17 Laptop, 17.3” HD+ Display, 11th Gen Intel Core i3-1125G4 Processor, 8GB RAM, 256GB SSD, Wi-Fi, HDMI, Webcam, Windows 11 Home, Silver",hp,Intel,other,SSD,17.3,1600.0,900.0,2.0865232,0,Silver,8,Intel,Windows,8,Laptop,Intel I3,3.0,106.11306214269258
503,"Morostron 15.6"" Full Metal Laptop Intel Quad-Core Processor, 16GB LPDDR4 RAM 256GB SSD and 1080P FHD IPS, Windows 11 Laptop Computer with Backlit Keyboard and Finger Print Touch ID, AC WiFi,Gray",morostron,Intel,other,SSD,15.6,1920.0,1080.0,1.6782904,0,Gray,16,Intel,Windows,16,Laptop,Other,3.0,141.21199808219862
1768,"16 inch Laptop, 16GB DDR4 512GB SSD, Intel Quad-Core N95 Processor (up to 3.4Ghz) Windows 11 Pro, Laptop Computer with Metal Body Support 16:10 1080P, 2.4/5G WiFi, Bluetooth 4.2, Full-Function Type-C",xkmurt,Intel,ddr4,SSD,16.0,1920.0,1200.0,1.93683784,0,other,16,Intel,Windows,2,Laptop,Other,3.0,141.50971698084905
381,"Laptop Computer, 15.6"" Laptop, 16GB RAM 512GB ROM, Intel Celeron Quad-Core Processors, Laptop Computers with 1080P FHD, 38000mWh Battery, WiFi, Bluetooth, Type-C, TF Card",anmesc,Intel,other,Other,15.6,1920.0,1080.0,2.27703184,0,other,16,Intel,Windows,32,Laptop,Other,2.9,141.21199808219862
515,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",acer,Intel,other,Other,14.0,1366.0,768.0,1.55128464,0,Silver,8,Intel,Other,6,Chromebook,Other,3.3,111.93520355955211
471,Apple MacBook Pro 13.3in Retina Laptop Intel i5 Dual Core 2.6GHz 8GB 128GB SSD - MGX72LL/A (Renewed),apple,Intel,other,SSD,13.3,2560.0,1600.0,1.56942832,1,other,8,Intel,Mac,8,Laptop,Other,2.6,226.98300468106115
475,"Dell Latitude 7490 Intel Core i7-8650U 16GB DDR4 RAM, 512GB SSD 14"" FHD Windows 10 Pro Laptop (Renewed)",dell,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.4061352,1,other,16,Intel,Windows,6,Laptop,Intel I7,1.9,157.3505121487356
272,"Laptop Computer, 15.6"" Laptops, Intel Celeron Quad-Core Processors, 8GB RAM 256GB ROM, 1366 * 768 IPS, Large Battery Capacity, WiFi, Bluetooth, Type-C, TF Card",anmesc,Intel,other,Other,15.6,1366.0,768.0,1.72818552,0,other,16,Intel,Windows,6,Laptop,Other,3.0,100.45466986113651
403,HP Elitebook 840 G5 Laptop Intel Core i7 1.80 GHz 16Gb Ram 512GB SSD Windows 10 Pro-64 (Renewed),hp,Intel,other,SSD,14.0,1920.0,1080.0,1.360776,1,other,16,Intel,Windows,2,Laptop,Intel I7,1.8,157.3505121487356
945,"Acer Swift Go Intel Evo Thin & Light Premium Laptop 14"" 1920x1200 100% sRGB Touch Screen Display Intel Core i7-1355U Intel Iris Xe 16GB LPDDR5 512GB Gen 4 SSD SFG14-71T-72QV",acer,Intel,other,SSD,14.0,1920.0,1200.0,1.2519139199999998,0,other,16,Intel,Windows,16,Portable,Intel I7,4.0,161.72539083525606
1318,"Apple 2022 MacBook Pro M2 Chip (13-inch, 8GB RAM, 256GB SSD Storage) (QWERTY English) Space Gray (Renewed Premium)",apple,Other,other,SSD,13.3,2560.0,1600.0,2.73969568,1,Gray,16,Apple,Mac,6,Laptop,Other,3.2,226.98300468106115
884,"Dell Touchscreen 15.6"" Inspiron Business Laptop Computer, Windows 11 Pro Laptop 32GB RAM 1TB SSD, Intel Core i5 Quad-Core Processor, Full HD IPS Display, Media Card Reader, Black",dell,Intel,other,SSD,15.6,1920.0,1080.0,1.6556108,0,Black,32,Intel,Windows,6,Laptop,Intel I5,4.5,141.21199808219862
197,"IdeaPad 1 14 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Win 11 in S Mode, Cloud Grey",lenovo,Intel,other,Other,14.0,1366.0,768.0,1.40159928,0,Grey,4,Intel,Windows,6,Laptop,Other,1.1,111.93520355955211
760,"Windows Laptop Computer, 32GB DDR4 RAM, 1TB M2 PCIe NVMe SSD, 1.7-3.4 GHz Intel N95 CPU, 15.6"" FHD 180° IPS LCD Screen, Backlight Keyboard, Fingerprint Reader, Mini HDMI, USB-A, Upgrade 9.5TB",auusda,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.79622432,0,other,32,Intel,Windows,32,Laptop,Other,1.7,141.21199808219862
1068,"HP ProBook 450 G10 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 13th Gen i7-1355U Deca-core (10 Core) 1.70 GHz - 16 GB Total RAM - 512 GB SSD - Pike Silver Plastic",hp,Intel,other,SSD,15.6,1920.0,1080.0,1.7916884,0,Silver,16,Intel,Windows,6,Portable,Intel I7,1.7,141.21199808219862
880,"SAMSUNG 15.6"" Galaxy Book3 Business Laptop Computer/Windows 11 PRO/16GB - 512GB/ 13th Gen Intel® Core i5-1335U Processor, 2023 Model, NP754XFG-KB2US, Silver",samsung,Intel,other,Other,15.6,1920.0,1080.0,2.55825888,0,Silver,16,Intel,Windows,6,Laptop,Intel I5,1.3,141.21199808219862
367,"Laptop Computer, Traditional Laptop Computer, 16GB DDR4 512GB SSD, Intel Celeron Quad-Core Processors, 15.6"" 1080P FHD Laptops, 38000mWh Battery, WiFi, Type-C, TF Card, Mini-HDMI",maypug,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.64653896,0,other,15,Intel,Other,6,Laptop,Other,2.9,141.21199808219862
515,"LENOVO IdeaPad 15.6"" FHD Laptop, Intel Pentium Silver N6000 Processor, 20GB RAM, 1TB PCIe SSD, 720P HD Webcam, WiFi 5, 1 Year Office, Blue, Win 11, 32GB Hotface USB Card",lenovo,Intel,other,SSD,15.6,1920.0,1080.0,1.474174,0,Silver,20,Intel,Windows,4,Laptop,Other,5.0,141.21199808219862
322,"Dell Latitude 5400 Business Laptop with Backlit Keyboard, 14"" FHD(1920x 1080) Laptop, Intel Core i5-8365U up to 4.1GHz, 16GB DDR4 RAM, 512GB SSD, Wi-Fi, Webcam, Windows 10 Pro (Renewed)",dell,Intel,ddr4,SSD,14.0,1920.0,1080.0,2.53557928,1,other,16,Intel,Windows,4,Laptop,Intel I5,4.0,157.3505121487356
815,"HP 17 Laptop i5-1235U, 512 GB SSD, 16GB RAM, 17.3"" HD+ Touchscreen, Win 11 Home Plus, 3 Cell, Silver Color, 64 GB Tech Warehouse Flashdrive",hp,Intel,other,SSD,17.3,1600.0,900.0,2.381358,0,Silver,16,Intel,Windows,512,Laptop,Other,3.0,106.11306214269258
746,"HP Essential 17.3"" HD+ Laptop Computer, 16GB DDR4 RAM, 1TB PCIe SSD, Quad-Core Intel Core i3-1125G4(> i5-1035G4), Numeric Keypad, Webcam, WiFi, HDMI, Type-C, Windows 11, Silver, w/CUE Accessories",hp,Intel,ddr4,SSD,17.3,1600.0,900.0,2.3586784,0,Silver,16,Intel,Windows,16,Laptop,Other,3.0,106.11306214269258
272,"Laptop Computer,8GB RAM 256GB SSD, Intel Celeron Processor, Laptop Computers with 1366 * 768 IPS Display,2.4/5G WiFi, Bluetooth, Type-C, TF Card, 2MP Webcam",ugrihach,Intel,other,SSD,15.6,1366.0,768.0,1.65107488,0,other,16,Intel,Other,2,Laptop,Other,2.4,100.45466986113651
336,"ASUS C424MA-AS48F Chromebook C424, 14.0"" 180 Degree FHD NanoEdge Display, Intel Dual Core Celeron Processor, 4GB LPDDR4 RAM, 128GB Storage, Silver Color, C424MA-AS48F",asus,Intel,other,Other,14.0,1920.0,1080.0,1.30180904,0,Silver,4,Intel,Other,6,Chromebook,Other,2.8,157.3505121487356
1562,"Apple 2022 13"" MacBook Air M2, 16GB RAM, 256GB Storage - Space Gray (Z15S000CT)",apple,Other,other,Other,13.6,2560.0,1600.0,2.25435224,0,Gray,16,Intel,Mac,6,Other,Other,3.0,221.976026636626
360,"Lenovo IdeaPad 1 15.6"" FHD Laptop Newest, Intel Pentium Silver N6000, 12GB RAM, 256GB PCIe SSD+128GB eMMC, 1 Year Microsoft Office 365, Webcam, Type-C, SD Card Reader, Wi-Fi 6, Windows 11",lenovo,Intel,other,SSD,15.6,1920.0,1080.0,2.39950168,0,Silver,12,Intel,Windows,12,Laptop,Other,3.3,141.21199808219862
1752,"ASUS TUF Gaming A17 (2023) Gaming Laptop, 17.3” FHD 144Hz Display, GeForce RTX 4060, AMD Ryzen 7 7735HS, 16GB DDR5, 1TB PCIe 4.0 SSD, Wi-Fi 6, Windows 11, FA707NV-ES74",asus,AMD,ddr5,SSD,17.3,1920.0,1080.0,4.6039588,0,other,16,NVIDIA,Windows,16,Gaming,AMD RYZEN 7,3.0,127.33567457123111
388,"Mid 2017 Apple MacBook Air with 1.8GHz Intel Core i5 (13-inch, 8GB RAM, 256GB SSD) Silver (Renewed)",apple,Intel,other,SSD,13.3,2560.0,1600.0,1.2972731199999998,1,Silver,8,Intel,Mac,1,Laptop,Intel I5,1.8,226.98300468106115
1263,"2021 Apple MacBook Pro with Apple M1 Max Chip (16-inch, 32GB RAM, 1TB SSD Storage) Space Gray (Renewed)",apple,Other,other,SSD,16.2,3456.0,2234.0,2.19538528,1,Gray,32,Apple,Mac,6,Laptop,Other,3.0,254.0233485458816
496,"HP 2023 Newest 14 Laptop for Productivity and Entertainment,14"" FHD Display, 16GB RAM, 1TB SSD, AMD Ryzen 3 Processor Upto 3.5GHz, Type-C, HDMI, Fast Charge, 10 Hrs Long Battery Life, Windows 11",hp,AMD,other,SSD,14.0,1920.0,1080.0,1.4514944,0,other,16,Intel,Windows,1,Laptop,AMD RYZEN 3,3.0,157.3505121487356
272,"Laptop Computer, 15.6"" Laptops, 8GB RAM 256GB ROM, Intel Celeron Quad-Core Processors, 1366 * 768 IPS, Long Battery Life, Type-C, TF Card, Mini-HDMI",maypug,Intel,other,Other,15.6,1366.0,768.0,1.64653896,0,other,16,Intel,Windows,8,Laptop,Other,2.9,100.45466986113651
884,"Laptop with Backlit Keyboard, Gaming Laptop with AMD Ryzen 7 5700U Processor(8C/16T, Up to 4.3GHz), 16.1-inch FHD Display, 16GB RAM 512GB ROM Laptop Computer Support WiFi 6, 53Wh Battery",acemagic,AMD,other,Other,16.1,1920.0,1080.0,1.6964340800000002,0,other,16,AMD,Windows,16,Laptop,AMD RYZEN 7,4.0,136.82653230324834
952,"Lenovo ThinkPad E16 Business Laptop, 16"" WUXGA Display, AMD Ryzen 5 7530U (Beat i7-1165G7), 24GB RAM, 1TB PCIe SSD, Webcam, HDMI, RJ-45, Fingerprint Reader, Wi-Fi 6, Windows 11 Pro, Black",lenovo,AMD,other,SSD,16.0,1920.0,1200.0,1.80983208,0,Black,24,AMD,Windows,24,Laptop,AMD RYZEN 5,5.0,141.50971698084905
408,Lenovo 3i Chromebook Laptop - 15.6 Inch Full HD Laptop - 8GB Memory - 64GB Storage - Intel Celeron N4500 – 2023 Model,lenovo,Intel,other,Other,15.6,1920.0,1080.0,2.4902200800000003,0,other,8,Intel,Other,6,Chromebook,Other,1.1,141.21199808219862
468,"LENOVO ThinkPad T480s Laptop, 14 IPS FHD (1920x1080) Matte Display, Intel Core i7-8650U 4.20 GHz, 24GB RAM, 512GB SSD, Fingerprint Reader, Supported Windows 10 Pro, Black Color, Renewed",lenovo,Intel,other,SSD,14.0,1920.0,1080.0,1.3154168,1,Black,24,Intel,Windows,24,Laptop,Intel I7,4.0,157.3505121487356
884,"SGIN Laptops, Laptop 17 Inch, 4GB DDR4 128GB SSD Laptops Computer with Intel Core i3 Processor (up to 2.4 GHz), 60800mWh Long Battery, Webcam, Mini HDMI, USB3.2 * 2, Dual WiFi, Type-C, (Black)",sgin,Intel,ddr4,SSD,17.3,1366.0,768.0,1.84611944,0,Black,4,Intel,Other,2,Laptop,Intel I3,2.4,90.58340172449303
503,"Morostron 15.6"" Full Metal Laptop Intel Quad-Core Processor, 16GB LPDDR4 RAM 256GB SSD and 1080P FHD IPS, Windows 11 Laptop Computer with Backlit Keyboard and Finger Print Touch ID, AC WiFi,Gray",morostron,Intel,other,SSD,15.6,1920.0,1080.0,1.6782904,0,Gray,16,Intel,Windows,16,Laptop,Other,3.0,141.21199808219862
597,"HP 15 15.6"" Business Laptop Computer[Windows 11 Pro], Intel 4-Core Pentium Processor, 16GB RAM, 512GB SSD, Numeric Pad, Long Battery Life, Wi-Fi, Bluetooth 4.2, Webcam, RJ45, HDMI, Black, w/Battery",hp,Intel,other,SSD,15.6,1366.0,768.0,1.7236496,0,Black,16,Intel,Windows,16,Laptop,Other,4.0,100.45466986113651
985,"2020 Apple MacBook Pro with 2.0GHz Intel Core i5 (13-inch, 16GB RAM, 512GB SSD Storage) - Space Gray (Renewed)",apple,Intel,other,SSD,13.3,2560.0,1600.0,1.4061352,1,Gray,16,AMD,Mac,2,Laptop,Intel I5,2.0,226.98300468106115
624,"Apple 15in MacBook Pro, Retina, Touch Bar, 2.9GHz Intel Core i7 Quad Core, 16GB RAM, 512GB SSD, Space Gray, MPTT2LL/A (Renewed)",apple,Intel,other,SSD,15.0,2560.0,1600.0,0.059817445,1,Gray,16,AMD,Mac,2,Laptop,Intel I7,2.9,201.2582641505409
476,"16 Inch Laptop Computer, Gaming Laptop, 16GB RAM 512GB SSD, Intel 12th Gen N95 Processor(up to 3.4GHz), FHD 1920 * 1200, 180 Angle Opening, Fingerprint Unlock, Backlit Keyboard, Windows 11 Pro",funyet,Intel,other,SSD,16.0,1920.0,1200.0,1.587572,0,other,16,Intel,Windows,16,Laptop,Other,3.0,141.50971698084905
310,"Dell Latitude 7490 14 HD Anti-Glare, Intel Core i5-8350U, 16GB DDR4, 256GB Solid State Drive, Webcam, Bluetooth, Windows 10Pro (Renewed)",dell,Intel,ddr4,SSD,14.1,1920.0,1080.0,1.35624008,1,other,16,Intel,Windows,256,Laptop,Intel I5,1.7,156.23455106966654
486,"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode,Silver",acer,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.65107488,0,Silver,8,Intel,Windows,8,Laptop,Other,5.0,141.21199808219862
673,"Apple MacBook Pro MGXA2LL/A 15-Inch Laptop with Retina Display (2.2 GHz Intel Core i7 Processor, 16GB RAM, 256GB SSD) (Renewed)",apple,Intel,other,SSD,15.4,2560.0,1600.0,2.041164,1,other,16,Intel,Other,2,Laptop,Intel I7,2.2,196.03077677000735
768,"Apple 15.4in MacBook Pro Laptop (Retina, Touch Bar, 2.6GHz 6-Core Intel Core i7, 16GB RAM, 512GB SSD Storage) Space Gray (MR942LL/A) (2018 Model) (Renewed)",apple,Intel,other,SSD,15.0,2560.0,1600.0,1.814368,1,Gray,16,AMD,Mac,4,Laptop,Intel I7,2.6,201.2582641505409
284,"HP Chromebook 14 Laptop, Intel Celeron N4120, 4 GB RAM, 64 GB eMMC, 14"" HD Display, Chrome OS, Thin Design, 4K Graphics, Long Battery Life, Ash Gray Keyboard (14a-na0226nr, 2022, Mineral Silver)",hp,Intel,other,Other,14.0,1366.0,768.0,1.4696380800000002,0,Gray,4,Intel,Other,4,Chromebook,Other,4.0,111.93520355955211
1250,"HP 17 Laptop, 17.3"" HD+ Touchscreen Display, 12th Gen Intel Core i7-1255U, 64GB RAM, 2TB SSD, Webcam, HDMI, SuperSpeed USB Ports, Wi-Fi 6, Windows 11 Home, Silver",hp,Intel,other,SSD,17.3,1600.0,900.0,2.0865232,0,Silver,64,Intel,Windows,6,Laptop,Intel I7,3.0,106.11306214269258
480,"LENOVO IdeaPad 3i Laptop, 15.6"" HD Touchscreen Display, Intel Core i3-1115G4 Processor, 12GB DDR4 RAM, 256GB PCIe SSD, Bluetooth, Webcam, Wi-Fi 6, HDMI, Windows 11 Home, Grey",lenovo,Intel,ddr4,SSD,15.6,1366.0,768.0,1.8597272,0,Grey,12,Intel,Windows,12,Laptop,Intel I3,3.0,100.45466986113651
626,"HP Newest 15.6-inch Touchscreen Laptop for Business and Student, i3-1215U (6-cores, Beat i5 1135G7), 16GB RAM, 512GB SSD, Windows 11 Pro, Silver",hp,Intel,other,SSD,15.6,1366.0,768.0,1.70097,0,Silver,16,Intel,Windows,6,Laptop,Other,4.4,100.45466986113651
120,"HP Chromebook 14"" G5, Intel Celeron N3350, 4GB RAM, 16GB SSD (3NU63UT#ABA) (Renewed)",hp tuners,Intel,other,SSD,14.0,1366.0,768.0,0.907184,1,other,4,Intel,Other,4,Chromebook,Other,2.16,111.93520355955211
937,"Lenovo IdeaPad Flex 5 2-in-1 Laptop, 14"" WUXGA (1920x1200) Touch, Intel i5-1235U Processor, Backlit Keyboard, Thunderbolt 4, Fingerprint Reader, Windows 11 w/WOWPC Bundle (16GB RAM | 1TB PCIe SSD)",lenovo,Intel,other,SSD,14.0,1920.0,1200.0,1.50138952,0,other,16,Intel,Windows,1,Laptop,Other,5.0,161.72539083525606
515,"LENOVO IdeaPad 15.6"" FHD Laptop, Intel Pentium Silver N6000 Processor, 20GB RAM, 1TB PCIe SSD, 720P HD Webcam, WiFi 5, 1 Year Office, Blue, Win 11, 32GB Hotface USB Card",lenovo,Intel,other,SSD,15.6,1920.0,1080.0,1.474174,0,Silver,20,Intel,Windows,4,Laptop,Other,5.0,141.21199808219862
381,"Laptop Computer, 15.6"" Laptop, 16GB RAM 512GB ROM, Intel Celeron Quad-Core Processors, Laptop Computers with 1080P FHD, 38000mWh Battery, WiFi, Bluetooth, Type-C, TF Card",anmesc,Intel,other,Other,15.6,1920.0,1080.0,2.27703184,0,other,16,Intel,Windows,32,Laptop,Other,2.9,141.21199808219862
815,"HP 17 Laptop i5-1235U, 512 GB SSD, 16GB RAM, 17.3"" HD+ Touchscreen, Win 11 Home Plus, 3 Cell, Silver Color, 64 GB Tech Warehouse Flashdrive",hp,Intel,other,SSD,17.3,1600.0,900.0,2.381358,0,Silver,16,Intel,Windows,512,Laptop,Other,3.0,106.11306214269258
272,"Laptop Computer,8GB RAM 256GB SSD, Intel Celeron Processor, Laptop Computers with 1366 * 768 IPS Display,2.4/5G WiFi, Bluetooth, Type-C, TF Card, 2MP Webcam",ugrihach,Intel,other,SSD,15.6,1366.0,768.0,1.65107488,0,other,16,Intel,Other,2,Laptop,Other,2.4,100.45466986113651
503,"Morostron 15.6"" Full Metal Laptop Intel Quad-Core Processor, 16GB LPDDR4 RAM 256GB SSD and 1080P FHD IPS, Windows 11 Laptop Computer with Backlit Keyboard and Finger Print Touch ID, AC WiFi,Gray",morostron,Intel,other,SSD,15.6,1920.0,1080.0,1.6782904,0,Gray,16,Intel,Windows,16,Laptop,Other,3.0,141.21199808219862
258,"SGIN Laptop 15.6 Inch, 4GB DDR4 128GB SSD Laptops Computer with Intel Celeron Processor, Intel UHD Graphics 600, Mini HDMI, Webcam, 2.4G/5GHz WiFi, 2*USB3.2, Bluetooth5.0, 180° Screen Extension",sgin,Intel,ddr4,SSD,15.6,1366.0,768.0,1.587572,0,other,4,Intel,Other,4,Laptop,Other,2.6,100.45466986113651
1889,"2021 Apple MacBook Pro with Apple M1 Pro chip (14-inch, 16GB RAM, 512GB SSD) - Space Gray (Renewed)",apple,Other,other,SSD,14.0,3024.0,1964.0,3.01185088,1,Gray,16,Apple,Mac,14,Laptop,Other,3.2,257.55791898649335
1768,"Laptop Computer, Quad-Core Intel N95 Processor, Windows 11 Laptop, 16GB DDR4 512GB SSD,15.6"" IPS 1080P Notebook PC, Metal Shell, WiFi, BT5.0, USB3.2, Type_C, 38WH Battery",acemagic,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.6964340800000002,0,other,16,Intel,Windows,6,Laptop,Other,3.4,141.21199808219862
245,"Samsung Chromebook 4 Chrome OS 11.6"" HD Intel Celeron Processor N4000 4GB RAM 32GB eMMC Gigabit Wi-Fi - XE310XBA-K01US",samsung,Intel,other,Other,11.6,1920.0,1080.0,1.1793392,0,other,4,Intel,Other,4,Chromebook,Other,4.0,189.90579052433606
94,"HP Chromebook 11 G6 Ee 11.6"" Chromebook Intel Celeron 1.10 GHz 4 GB 16 GB Chrome OS (Renewed)",hp,Intel,other,Other,11.6,1366.0,768.0,1.2246984,1,other,4,Intel,Other,4,Chromebook,Other,4.0,135.0942111925629
782,"Mid 2019 Apple MacBook Pro with 2.4 GHz Intel Core i5 (13.3 inch, 8GB RAM, 256GB SSD) Space Gray (Renewed)",apple,Intel,other,SSD,13.3,2560.0,1600.0,0.5987414400000001,1,Gray,8,Intel,Mac,2,Laptop,Intel I5,2.4,226.98300468106115
286,"Apple MacBook Air MJVM2LL/A 11.6-Inch Laptop (1.6 GHz Intel Core i5, 128 GB Hard Drive, Integrated Intel HD Graphics 6000, Mac OS X 10.10 Yosemite) (Renewed)",apple,Intel,other,Other,11.6,1366.0,768.0,1.07954896,1,other,4,Intel,Other,4,Laptop,Intel I5,1.6,135.0942111925629
306,"HP Portable Laptop, Student and Business, 14"" HD Display, Intel Quad-Core N4120, 16GB DDR4 RAM, 64GB eMMC, 1 Year Office 365, Webcam, RJ-45, HDMI, Wi-Fi, Windows 11 Home, Silver",hp,Intel,ddr4,Other,14.0,1366.0,768.0,1.4968536,0,Silver,16,Intel,Windows,1,Laptop,Other,2.6,111.93520355955211
884,"SGIN Laptops, Laptop 17 Inch, 4GB DDR4 128GB SSD Laptops Computer with Intel Core i3 Processor (up to 2.4 GHz), 60800mWh Long Battery, Webcam, Mini HDMI, USB3.2 * 2, Dual WiFi, Type-C, (Black)",sgin,Intel,ddr4,SSD,17.3,1366.0,768.0,1.84611944,0,Black,4,Intel,Other,2,Laptop,Intel I3,2.4,90.58340172449303
367,"Laptop Computer, Traditional Laptop Computer, 16GB DDR4 512GB SSD, Intel Celeron Quad-Core Processors, 15.6"" 1080P FHD Laptops, 38000mWh Battery, WiFi, Type-C, TF Card, Mini-HDMI",maypug,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.64653896,0,other,15,Intel,Other,6,Laptop,Other,2.9,141.21199808219862
381,"Laptop Computer, 15.6"" Laptop, 16GB RAM 512GB ROM, Intel Celeron Quad-Core Processors, Laptop Computers with 1080P FHD, 38000mWh Battery, WiFi, Bluetooth, Type-C, TF Card",anmesc,Intel,other,Other,15.6,1920.0,1080.0,2.27703184,0,other,16,Intel,Windows,32,Laptop,Other,2.9,141.21199808219862
307,"Acer Chromebook Spin 513 Convertible Laptop | Qualcomm Snapdragon 7c | 13.3"" FHD IPS Touch Corning Gorilla Glass Display | 4GB LPDDR4X | 64GB eMMC | WiFi 5 | Backlit KB | Chrome OS | R841T-S4ZG, Gray",acer,Other,other,Other,13.3,1920.0,1080.0,1.2020188,0,Gray,4,Other,Other,6,Chromebook,Other,3.0,165.6321180513006
1088,"HP Pavilion 15 Laptop, 12th Generation Intel Core i7-1255U Processor, 32 GB RAM, 1 TB SSD, 15.6"" Full HD Display, Fingerprint Reader, Wi-Fi & Bluetooth, HD Webcam,Backlit Keyboard,Windows 11 Pro",hp,Intel,other,SSD,15.6,1920.0,1080.0,1.7508651199999998,0,other,16,Intel,Windows,32,Laptop,Intel I7,3.4,141.21199808219862
408,"15.6 inch Laptop Computer,Windows 11 Laptop with Intel N95 Processor, 16GB DDR4,512GB SSD,1080P FHD Display, WiFi, BT5.0, USB3.2, Type_C,Metal Shell,38WH Battery",acemagic,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.6964340800000002,0,other,16,Intel,Windows,6,Laptop,Other,3.4,141.21199808219862
1006,"MSI Newest GF63 Thin Gaming Laptop, 15.6"" FHD 144Hz, Intel i5-11400H, RTX 3050, 16GB RAM, 512GB NVMe SSD, Windows 11, Aluminum Black",msi,Intel,other,SSD,15.6,1920.0,1080.0,3.3565808,0,other,16,NVIDIA,Windows,16,Gaming,Other,2.7,141.21199808219862
530,"Laptop Computer 16 inch FHD Display, 16GB RAM 512GB ROM with Quad-Core Intel N95(4C/4T, Up to 3.4GHz) Windows 11 Laptop Support WiFi, BT5.0, 1MP Webcam, 3*USB3.2, Type_C",acemagic,Intel,other,Other,16.0,1920.0,1200.0,1.6964340800000002,0,other,16,Intel,Windows,2,Laptop,Other,3.0,141.50971698084905
223,"HP Newest 14"" HD Laptop, Windows 11, Intel Celeron Dual-Core Processor Up to 2.60GHz, 4GB RAM, 64GB SSD, Webcam, Dale Pink(Renewed) (Dale Blue)",hp,Intel,other,SSD,14.0,1366.0,768.0,1.9958048,1,Pink,4,Intel,Windows,4,Laptop,Other,2.6,111.93520355955211
1768,"16 inch Laptop, 16GB DDR4 512GB SSD, Intel Quad-Core N95 Processor (up to 3.4Ghz) Windows 11 Pro, Laptop Computer with Metal Body Support 16:10 1080P, 2.4/5G WiFi, Bluetooth 4.2, Full-Function Type-C",xkmurt,Intel,ddr4,SSD,16.0,1920.0,1200.0,1.93683784,0,other,16,Intel,Windows,2,Laptop,Other,3.0,141.50971698084905
322,"Dell Latitude 5400 Business Laptop with Backlit Keyboard, 14"" FHD(1920x 1080) Laptop, Intel Core i5-8365U up to 4.1GHz, 16GB DDR4 RAM, 512GB SSD, Wi-Fi, Webcam, Windows 10 Pro (Renewed)",dell,Intel,ddr4,SSD,14.0,1920.0,1080.0,2.53557928,1,other,16,Intel,Windows,4,Laptop,Intel I5,4.0,157.3505121487356
381,"Laptop Computer, 15.6"" Laptop, 16GB RAM 512GB ROM, Intel Celeron Quad-Core Processors, 1920 x 1080 IPS FHD, 38000mWh Battery, WiFi, Bluetooth, Type-C, TF Card, Mini-HDMI",anmesc,Intel,other,Other,15.6,1920.0,1080.0,1.64653896,0,other,16,Intel,Windows,6,Laptop,Other,2.9,141.21199808219862
815,"HP 17 Laptop i5-1235U, 512 GB SSD, 16GB RAM, 17.3"" HD+ Touchscreen, Win 11 Home Plus, 3 Cell, Silver Color, 64 GB Tech Warehouse Flashdrive",hp,Intel,other,SSD,17.3,1600.0,900.0,2.381358,0,Silver,16,Intel,Windows,512,Laptop,Other,3.0,106.11306214269258
272,"Laptop Computer,8GB RAM 256GB SSD, Intel Celeron Processor, Laptop Computers with 1366 * 768 IPS Display,2.4/5G WiFi, Bluetooth, Type-C, TF Card, 2MP Webcam",ugrihach,Intel,other,SSD,15.6,1366.0,768.0,1.65107488,0,other,16,Intel,Other,2,Laptop,Other,2.4,100.45466986113651
